PRIMARY_KEY,activity_sector,Former_dep,JOB_DEP,JOB_DESCRIPTION,CONTRACT_TYPE,JOB_CATEGORY,Job_condition,EMPLOYER_CATEGORY,WORKING_HOURS,Employee_count
81984,"QB","60","60","563a","CDI","O","N","ct_7",216,"tr_0"
81986,"QB","32","32","525d","CDI","O","C","ct_8",1820,"tr_5"
81990,"FZ","69","69","543f","CDI","O","C","ct_9",471,"tr_1"
82023,"SZ","13","13","562b","CDI","O","C","ct_9",1418,"tr_1"
82024,"FZ","02","02","621c","CDI","O","C","ct_9",1820,"tr_2"
82025,"TZ","93","75","563c","CDI","O","N","ct_7",2638,"tr_1"
82033,"PZ","29","29","525a","CDI","O","P","ct_8",200,"tr_4"
82037,"CA","76","76","625f","CDI","O","C","ct_9",1557,"tr_5"
82053,"FZ","44","44","472c","CDI","O","C","ct_9",1820,"tr_5"
82064,"OZ","33","93","524b","CDI","O","C","ct_1",1820,"tr_5"
82071,"FZ","93","94","621b","CDI","O","C","ct_9",1323,"tr_1"
82073,"NZ","47","47","676a","TTP","O","N","ct_9",637,"tr_1"
82079,"QB","50","50","526a","CDI","O","P","ct_8",1370,"tr_2"
82085,"MB","57","57","484b","CDI","O","P","ct_9",1638,"tr_6"
82089,"QB",NA,NA,"524c","AUT","X","P","ct_2",762,"tr_5"
82100,"QA","83","13","525d","CDI","O","C","ct_9",759,"tr_4"
82101,"QB","78","78","525d","CDI","O","C","ct_8",1820,"tr_3"
82114,"TZ","91","78","563c","CDI","O","C",NA,1191,NA
82124,"CG","69","69","628g","CDI","O","C","ct_9",1096,"tr_4"
82132,"OZ","78","78","523b","AUT","O","C","ct_1",1062,"tr_6"
82134,"CH","08","08","673a","CDI","O","C","ct_9",1625,"tr_3"
82136,"NZ","13","13","684a","CDI","O","P","ct_9",1869,"tr_2"
82159,"KZ","92","94","467a","CDI","O","C","ct_9",910,"tr_3"
82161,"QB","06","06","563a","CDI","O","N","ct_7",3000,"tr_1"
82162,"MA","32","32","543b","CDI","O","C","ct_9",1824,"tr_2"
82163,"CA","89","89","625a","CDI","O","C","ct_9",1820,"tr_6"
82165,"QB","57","57","526a","CDI","O","C","ct_8",2004,"tr_3"
82171,"HZ","36","36","641a","CDI","O","C","ct_9",190,"tr_3"
82195,"QA","57","57","542a","CDI","O","P","ct_9",918,"tr_1"
82212,"MC","28","26","462d","CDD","O","C","ct_9",1298,"tr_5"
82218,"GZ","69","69","676c","CDI","O","C","ct_9",976,"tr_3"
82243,"PZ","42","42","435b","CDI","O","P","ct_8",1952,"tr_2"
82249,"CM","59","59","652a","CDI","O","C","ct_9",1820,"tr_3"
82252,"PZ","59","59","423a","CDD","O","C","ct_6",285,"tr_1"
82260,"QB","14","14","525d","CDI","O","P","ct_9",770,"tr_4"
82284,"SZ","66","66","562b","CDI","O","P","ct_9",414,"tr_1"
82290,"TZ","81","81","563c","CDI","O","C",NA,346,NA
82295,"QB","35","35","674d","AUT","O","C","ct_8",1791,"tr_4"
82298,"PZ","13","13","372d","CDI","O","C","ct_9",382,"tr_1"
82301,"SZ","34","34","685a","CDI","O","P","ct_9",909,"tr_1"
82306,"CA","14","14","628a","CDI","O","C","ct_9",1855,"tr_6"
82309,"NZ","51","51","541d","CDI","O","P","ct_9",1040,"tr_1"
82313,"QB","93","93","526a","CDI","O","P","ct_9",1882,"tr_4"
82329,"FZ","73","73","621c","CDI","O","C","ct_9",263,"tr_4"
82337,"TZ","94","75","563a","CDI","O","N","ct_7",488,"tr_0"
82340,"FZ","62","59","621e","CDI","O","C","ct_9",1694,"tr_4"
82350,"QB","27","75","525d","CDI","O","C","ct_8",1757,"tr_3"
82356,"FZ","42","42","641a","CDI","O","C","ct_9",1820,"tr_3"
82361,"EZ","81","81","676e","CDI","O","P","ct_9",1029,"tr_2"
82363,"GZ","29","29","653a","CDI","O","C","ct_9",1719,"tr_4"
82385,"GZ","92","92","556a","CDI","O","C","ct_9",1816,"tr_4"
82393,"GZ","50","43","463c","CDI","O","C","ct_9",1005,"tr_3"
82397,"OZ","57","54","524b","CDI","O","C",NA,125,NA
82406,"MA","94","94","479b","CDI","O","C","ct_9",775,"tr_1"
82411,"CL","68","68","673c","CDI","O","C","ct_9",1846,"tr_6"
82412,"QB","59","59","333f","CDI","O","C","ct_2",1915,"tr_4"
82413,"QB","19","19","525d","CDI","O","C","ct_8",1739,"tr_4"
82415,"QB","81","31","526a","CDI","O","C","ct_8",772,"tr_3"
82418,"QA","12","12","546e","CDI","O","P","ct_9",1084,"tr_4"
82426,"FZ","67","67","684a","CDI","O","C",NA,326,NA
82434,"QA","64","64","543b","CDI","O","C","ct_8",1815,"tr_5"
82436,"QA","44","44","525d","CDI","O","C","ct_9",1832,"tr_5"
82439,"PZ","13","13","524b","CDI","O","C",NA,242,NA
82442,"QB","18","18","563b","CDI","O","P","ct_8",1551,"tr_5"
82450,"OZ","88","88","451g","CDI","O","P","ct_2",1560,"tr_6"
82457,"DZ","38","01","464a","CDI","O","C","ct_9",1771,"tr_6"
82469,"QA","68","68","526b","CDI","O","C","ct_8",1517,"tr_1"
82478,"CM","85","85","478b","CDI","O","C","ct_9",1059,"tr_6"
82480,"QA","61","61","525d","CDI","O","C","ct_8",1810,"tr_5"
82483,"TZ","60","60","563c","CDI","O","N","ct_7",1156,"tr_1"
82493,"HZ","49","49","451a","CDI","O","C","ct_9",1734,"tr_2"
82519,"NZ","51","51","641a","CDI","O","C","ct_9",1687,"tr_4"
82536,"MA","02","02","461d","CDI","O","P","ct_8",1092,"tr_3"
82543,"PZ","33","33","423a","CDI","O","P","ct_6",1190,"tr_1"
82555,"QB","42","42","526a","CDI","O","C","ct_9",1844,"tr_4"
82565,"QB","89","89","563b","CDI","O","C","ct_8",1820,"tr_3"
82596,"HZ","85","85","333c","CDI","O","P","ct_9",1274,"tr_5"
82608,"GZ","49","49","554c","CDI","O","P","ct_9",742,"tr_1"
82618,"MB","29","29","542a","CDI","O","P","ct_9",1253,"tr_4"
82638,"CG","24","24","477a","CDI","O","C","ct_9",227,"tr_2"
82645,"QB","78","78","526a","CDI","O","C","ct_8",2890,"tr_3"
82647,"NZ","33","33","691d","TOA","O","C","ct_8",172,"tr_4"
82657,"GZ","95","95","551a","CDI","O","C","ct_9",1914,"tr_6"
82667,"QA","16","16","332b","CDI","O","C","ct_3",2012,"tr_6"
82670,"SZ","38","38","524c","CDI","O","C","ct_4",1820,"tr_4"
82721,"QB","61","61","526a","CDI","O","P","ct_8",896,"tr_3"
82728,"HZ","92","92","451a","CDI","O","C","ct_9",1593,"tr_5"
82751,"FZ","54","54","481b","CDI","O","C","ct_9",1598,"tr_5"
82783,"CA","67","67","543g","CDI","O","C","ct_9",1761,"tr_4"
82787,"CE","02","60","674a","CDI","O","C","ct_9",1826,"tr_6"
82793,"RZ","57","57","435b","CDI","O","P","ct_8",681,"tr_4"
82816,"CA","63","63","625f","CDI","O","P","ct_9",910,"tr_6"
82819,"GZ","94","75","464a","CDI","O","C","ct_9",1826,"tr_5"
82827,"QA","33","33","526e","CDI","O","C","ct_9",2200,"tr_2"
82829,"QB","62","62","563b","CDI","O","C","ct_8",2159,"tr_5"
82831,"HZ","71","71","653a","CDI","O","C","ct_9",1846,"tr_5"
82838,"FZ","88","88","632f","CDI","O","C","ct_9",1605,"tr_3"
82842,"KZ","59","59","467c","CDI","O","P","ct_9",1092,"tr_6"
82844,"OZ","22","35","621f","AUT","O","P","ct_2",1184,"tr_3"
82852,"RZ","44","44","691b","CDI","O","C","ct_9",1859,"tr_1"
82857,"QA",NA,NA,"526a","CDI","O","C","ct_9",1904,"tr_6"
82861,"HZ","33","44","642b","CDI","O","P","ct_9",515,"tr_6"
82862,"CA","14","14","625d","CDI","O","C","ct_9",1820,"tr_4"
82871,"OZ","59","59","621f","AUT","O","C","ct_2",1512,"tr_6"
82876,"HZ","60","77","466a","CDI","O","C","ct_9",1126,"tr_6"
82881,"NZ","71","71","564a","CDI","O","C","ct_8",1820,"tr_1"
82886,"QA","62","62","344a","CDI","O","P","ct_3",340,"tr_6"
82900,"CA","29","29","653a","CDI","O","P","ct_9",891,"tr_6"
82906,"FZ","31","31","374b","CDI","O","C","ct_9",1736,"tr_5"
82915,"HZ","47","47","451a","CDI","O","C","ct_9",1825,"tr_4"
82925,"OZ","42","42","434b","CDI","O","C","ct_8",1893,"tr_6"
82935,"QA","77","77","434b","CDI","O","C","ct_3",1820,"tr_6"
82944,"GZ","89","77","634c","CDI","O","C","ct_9",2028,"tr_1"
82946,"GZ","45","45","554b","CDI","O","C","ct_9",1459,"tr_1"
82949,"CK","68","68","624f","CDI","O","C","ct_9",2072,"tr_6"
82960,"QB","44","44","434b","CDI","O","C","ct_8",1820,"tr_3"
82963,"NZ","75","95","684a","CDI","O","C","ct_9",1774,"tr_6"
82969,"HZ","38","38","451a","CDI","O","P","ct_9",1274,"tr_5"
82973,"IZ","95","77","561d","CDI","O","C","ct_9",1435,"tr_6"
82976,"QB","59","59","525d","CDI","O","P","ct_8",1704,"tr_3"
82979,"QB","54","57","563b","CDI","O","C","ct_8",1783,"tr_6"
82985,"KZ","73","73","467a","CDI","O","P","ct_9",584,"tr_6"
82986,"KZ","75","75","545c","CDI","O","C","ct_8",1820,"tr_5"
82990,"PZ","77","77","461b","CDI","O","C","ct_8",1764,"tr_6"
82993,"QA","70","70","525d","CDI","O","C","ct_8",1832,"tr_4"
82995,"QB","28","28","563a","CDI","O","C","ct_8",2270,"tr_4"
83007,"GZ","47","47","551a","CDI","O","C","ct_9",932,"tr_3"
83008,"CA","15","15","674c","CDI","O","C","ct_9",1801,"tr_6"
83027,"QA","78","78","526a","CDI","O","C","ct_9",3000,"tr_6"
83063,"HZ","54","54","333c","CDI","O","C","ct_9",415,"tr_3"
83065,"NZ","24","24","691e","CDI","O","C","ct_8",1608,"tr_3"
83071,"QB","93","93","526a","CDI","O","P","ct_8",911,"tr_2"
83075,"GZ","94","75","553b","CDI","O","C","ct_9",1728,"tr_6"
83083,"HZ","70","21","466c","CDI","O","C","ct_9",1140,"tr_4"
83103,"GZ","40","40","554a","CDI","O","P","ct_9",790,"tr_2"
83115,"NZ","95","94","684a","CDI","O","C","ct_9",3000,"tr_6"
83142,"QA","29","29","526e","CDI","O","C","ct_9",1825,"tr_2"
83157,"CM","42","26","477b","CDI","O","C","ct_9",1820,"tr_2"
83162,"MB","38","38","475a","CDI","O","C","ct_9",1395,"tr_5"
83164,"PZ","13","13","422a","CDI","O","C","ct_8",2244,"tr_4"
83165,"DZ","13","13","485a","CDI","O","C","ct_9",1686,"tr_4"
83189,"QB","75","75","526a","CDI","O","C","ct_8",1895,"tr_4"
83191,"JA","83","13","543f","CDI","O","C","ct_9",1127,"tr_1"
83195,"MB","34","30","451e","CDI","O","C","ct_1",1841,"tr_6"
83196,"NZ","67","68","373d","CDI","O","C","ct_9",1914,"tr_3"
83199,"IZ","68","68","636d","CDI","O","C","ct_9",1087,"tr_1"
83218,"CC","38","38","675b","CDI","O","P","ct_9",1019,"tr_1"
83225,"PZ","59","59","423a","CDI","O","C","ct_6",394,"tr_1"
83228,"IZ","33","33","543b","CDI","O","C","ct_9",1047,"tr_3"
83234,"CC","60","60","675b","CDI","O","C","ct_9",1820,"tr_3"
83235,"GZ","66","66","373d","CDI","O","C","ct_9",894,"tr_3"
83236,"QA","78","78","431f","CDI","O","C","ct_8",1803,"tr_6"
83237,"QA","18","18","431e","CDI","O","P","ct_3",1535,"tr_6"
83238,"QB","77","77","691e","AUT","X","P","ct_8",983,"tr_5"
83248,"CL","91","92","384a","CDI","O","C","ct_9",1584,"tr_6"
83249,"BZ","77","77","684a","CDI","O","P","ct_9",1120,"tr_3"
83250,"OZ","77","75","472d","CDI","O","C","ct_1",910,"tr_6"
83257,"GZ","68","68","554f","CDI","O","C","ct_9",1494,"tr_2"
83262,"OZ","62","62","563b","CDI","O","C","ct_8",732,"tr_6"
83270,"NZ","53","53","684a","CDI","O","C","ct_9",747,"tr_5"
83280,"QA","34","34","431d","CDI","O","C","ct_9",455,"tr_1"
83299,"QA","74","74","451h","CDI","O","P","ct_8",269,"tr_4"
83304,"PZ","78","78","422e","CDI","O","C","ct_8",1882,"tr_5"
83322,"IZ","59","59","561d","CDI","O","C","ct_9",1308,"tr_5"
83324,"PZ","95","95","422e","CDI","O","P","ct_8",767,"tr_5"
83332,"IZ","32","32","561c","CDI","O","P","ct_9",403,"tr_0"
83350,"PZ","38","38","451e","CDI","O","C",NA,152,NA
83352,"QB","80","80","525d","CDI","O","C","ct_8",421,"tr_5"
83355,"GZ","78","78","554e","CDI","O","P","ct_9",599,"tr_1"
83364,"IZ","93","75","636d","CDI","O","C","ct_9",401,"tr_1"
83381,"NZ","95","95","631a","CDI","O","C","ct_9",1820,"tr_1"
83384,"LZ","31","31","676e","CDI","O","P","ct_9",684,"tr_1"
83388,"RZ","75","75","451e","CDI","O","C","ct_1",1776,"tr_6"
83396,"HZ","01","69","621e","CDI","O","C","ct_9",1656,"tr_5"
83398,"CB","34","30","676c","CDI","O","C","ct_9",1704,"tr_6"
83401,"GZ","95","95","643a","CDI","O","C","ct_9",1050,"tr_4"
83413,"MA","75","94","373b","CDI","O","C","ct_9",1757,"tr_4"
83435,"CE","42","42","674a","CDI","O","C","ct_9",1522,"tr_2"
83438,"IZ","26","26","377a","CDI","O","C","ct_9",2160,"tr_1"
83441,"QB","09","09","563a","CDI","O","N","ct_7",1773,"tr_0"
83443,"IZ","75","77","636d","CDI","O","C","ct_9",1222,"tr_1"
83455,"PZ","69","69","423a","CDI","O","C","ct_9",1163,"tr_1"
83472,"QA","03","03","526e","CDI","O","C","ct_9",2125,"tr_3"
83475,"QA","76","76","525d","CDI","O","C","ct_9",1820,"tr_5"
83478,"IZ","75","75","561d","AUT","O","C","ct_9",1820,"tr_1"
83480,"CA","72","28","643a","CDI","O","C","ct_9",1218,"tr_5"
83488,"QB","95","93","461d","CDI","O","P","ct_8",1820,"tr_2"
83489,"QB","45","45","431f","CDI","O","C","ct_8",1880,"tr_3"
83492,"NZ","93","75","534a","CDI","O","P","ct_9",509,"tr_5"
83496,"NZ","92","75","684a","CDI","O","P","ct_9",585,"tr_6"
83502,"CK","24","24","462e","CDI","O","C","ct_9",1750,"tr_6"
83511,"GZ","42","42","478c","CDI","O","C","ct_9",1832,"tr_2"
83513,"QA","68","68","542a","CDI","O","C","ct_8",1820,"tr_6"
83517,"CM","91","91","622a","CDI","O","C","ct_9",1894,"tr_4"
83519,"CG","93","95","676a","CDI","O","C","ct_9",903,"tr_3"
83522,"IZ","95","95","561d","CDI","O","C","ct_9",1002,"tr_6"
83536,"GZ","95","95","385c","CDI","O","C","ct_9",1847,"tr_1"
83547,"TZ","66","66","563c","CDI","O","C",NA,320,NA
83557,"QB","44","44","525d","CDI","O","P","ct_8",378,"tr_4"
83569,"QA","31","31","526a","CDI","O","P","ct_9",1141,"tr_6"
83575,"CL","91","91","461d","CDI","O","P","ct_9",1680,"tr_6"
83578,"HZ","69","69","676c","CDD","O","C","ct_9",1479,"tr_3"
83580,"PZ","94","93","342b","CDI","O","C","ct_8",1880,"tr_2"
83612,"RZ","64","13","543b","CDI","O","C","ct_8",1418,"tr_1"
83613,"PZ","13","13","422c","CDI","O","C",NA,152,NA
83642,"GZ","02","60","463b","CDI","O","C","ct_9",1557,"tr_1"
83647,"HZ","38","38","641a","CDI","O","C","ct_9",1989,"tr_3"
83652,"GZ","68","68","543b","CDI","O","P","ct_9",143,"tr_2"
83657,"QB","59","59","684a","CDI","O","P","ct_8",1428,"tr_5"
83659,"QB","61","75","526d","CDI","O","C","ct_8",655,"tr_4"
83663,"NZ","80","59","461f","CDI","O","C","ct_9",455,"tr_6"
83665,"QB","57","57","684a","AUT","X","P","ct_8",243,"tr_5"
83667,"CA","06","06","674c","CDI","O","C","ct_9",668,"tr_0"
83669,"PZ","31","31","423b","CDI","O","P","ct_9",1664,"tr_2"
83683,"PZ","67","67","424a","CDI","O","P","ct_8",1067,"tr_0"
83692,"PZ","59","59","525b","CDI","O","P","ct_8",604,"tr_6"
83696,"CG","02","60","625c","CDI","O","C","ct_9",628,"tr_5"
83716,"OZ","57","57","523c","AUT","O","C","ct_2",1826,"tr_5"
83719,"NZ","75","75","534a","CDI","O","C","ct_9",742,"tr_6"
83720,"LZ","34","34","561d","CDD","O","C","ct_9",338,"tr_3"
83727,"MA","26","07","543c","CDI","O","P","ct_9",1460,"tr_1"
83739,"NZ","92","92","461b","CDI","O","C","ct_9",928,"tr_0"
83743,"RZ","92","75","424a","CDI","O","P","ct_8",864,"tr_3"
83756,"CM","60","93","673b","CDI","O","C","ct_9",1826,"tr_3"
83773,"KZ","75","94","467b","CDI","O","C","ct_9",1799,"tr_6"
83781,"NZ","77","91","641a","CDI","O","C","ct_9",2033,"tr_3"
83796,"CG","22","22","632b","CDI","O","C","ct_9",488,"tr_3"
83812,"QB","95","95","563a","CDI","O","N","ct_7",1124,"tr_1"
83814,"QB","38","38","434e","CDI","O","C","ct_8",1831,"tr_4"
83834,"MA","68","68","373d","CDI","O","C","ct_9",96,"tr_0"
83858,"QB","54","54","543h","CDI","O","P","ct_8",1003,"tr_5"
83872,"PZ","40","40","341a","CDI","O","P","ct_8",1116,"tr_4"
83875,"NZ","45","45","684a","CDI","O","C","ct_9",1704,"tr_5"
83879,"JC","94","92","478c","CDI","O","C","ct_9",1226,"tr_6"
83880,"CA","31","31","636c","CDI","O","C","ct_9",2200,"tr_2"
83886,"QA","17","17","526a","CDI","O","C","ct_3",456,"tr_6"
83904,"NZ","76","76","487a","CDI","O","C","ct_9",712,"tr_1"
83905,"QB","63","63","525d","CDI","O","C","ct_8",2390,"tr_3"
83906,"GZ","65","31","463c","CDI","O","C","ct_9",1664,"tr_1"
83911,"HZ","55","54","641b","CDI","O","C","ct_9",1108,"tr_5"
83926,"QB","76","76","434e","CDI","O","C","ct_8",1820,"tr_3"
83940,"QA","75","75","451h","CDI","O","P","ct_8",764,"tr_6"
83950,"NZ","78","95","676c","TTP","O","C","ct_9",600,"tr_1"
83968,"CA","64","64","643a","CDI","O","C","ct_9",1122,"tr_2"
83975,"QB","04","04","564b","AUT","X","C","ct_8",1649,"tr_1"
83982,"GZ","26","26","551a","CDI","O","P","ct_8",1638,"tr_3"
83992,"HZ","37","37","486d","CDI","O","C","ct_9",1820,"tr_2"
83995,"MA","94","75","373a","CDI","O","C","ct_9",1820,"tr_5"
83996,"QB","81","12","525d","CDI","O","P","ct_8",1090,"tr_4"
84000,"IZ","01","71","488b","CDI","O","C","ct_9",1476,"tr_3"
84009,"GZ","83","83","554j","CDI","O","P","ct_9",1061,"tr_1"
84021,"QB","47","47","563b","CDI","O","N","ct_7",429,"tr_0"
84031,"FZ","13","95","632f","CDI","O","C","ct_9",1820,"tr_3"
84034,"CA","14","14","674c","CDI","O","C","ct_9",1820,"tr_4"
84038,"CF","93","93","475a","CDI","O","C","ct_9",1813,"tr_6"
84043,"KZ","57","57","684a","CDI","O","C",NA,1201,NA
84044,"QB","03","03","563a","AUT","O","C","ct_2",1820,"tr_5"
84048,"MA","94","94","542a","CDI","O","C","ct_9",1519,"tr_2"
84060,"OZ","69","69","451g","CDI","O","P","ct_2",612,"tr_6"
84065,"CL","92","92","474b","CDI","O","C","ct_9",1835,"tr_6"
84082,"FZ","2B","2B","681b","CDI","O","C","ct_6",1820,"tr_1"
84087,"CL","33","33","478b","CDI","O","C","ct_9",1870,"tr_6"
84090,"CJ","57","57","672a","CDI","O","C","ct_9",1062,"tr_5"
84091,"KZ","59","59","467b","CDI","O","C","ct_9",1820,"tr_6"
84093,"LZ","57","57","461d","CDI","O","P","ct_9",227,"tr_1"
84096,"OZ","17","17","632k","CDI","O","C","ct_8",1411,"tr_6"
84097,"PZ","91","94","421b","CDI","O","C","ct_8",1820,"tr_3"
84103,"QB","35","53","526d","CDI","O","C","ct_8",1994,"tr_3"
84123,"QA","92","92","431a","CDI","O","C","ct_9",1820,"tr_5"
84128,"GZ","66","66","462b","CDI","O","C","ct_9",918,"tr_5"
84136,"PZ","76","76","525b","CDI","O","P","ct_8",1167,"tr_4"
84146,"MC","28","92","461b","CDI","O","C","ct_9",1637,"tr_3"
84148,"QA","60","60","526a","CDI","O","P","ct_8",893,"tr_4"
84168,"CH","69","69","543f","CDI","O","C","ct_9",1820,"tr_6"
84171,"QB","51","51","525d","CDI","O","P","ct_8",685,"tr_3"
84176,"OZ","14","14","434c","CDI","O","P","ct_8",920,"tr_4"
84177,"QA","65","65","525d","CDI","O","C","ct_9",2624,"tr_5"
84192,"CA","72","72","652a","CDI","O","C","ct_9",1820,"tr_5"
84205,"GZ","93","75","634a","CDI","O","C","ct_9",1489,"tr_3"
84217,"NZ","13","13","544a","CDI","O","C","ct_9",1170,"tr_5"
84245,"QB","12","12","526d","CDI","O","C","ct_8",1820,"tr_4"
84278,"MB","38","38","383a","CDI","O","C","ct_9",1820,"tr_6"
84280,"CA","11","34","554a","CDI","O","C","ct_9",1719,"tr_2"
84287,"PZ","76","76","342c","CDI","O","C","ct_9",1820,"tr_6"
84293,"OZ","65","65","525c","AUT","X","P","ct_2",1039,"tr_1"
84297,"FZ","13","13","681a","CDI","O","C",NA,240,NA
84302,"SZ","89","89","675a","CDI","O","C","ct_9",1592,"tr_2"
84316,"PZ","51","93","341b","CDI","O","C","ct_8",1820,"tr_4"
84320,"SZ","94","75","564b","CDI","O","C",NA,502,NA
84331,"FZ","42","42","632g","CDI","O","C","ct_9",1211,"tr_2"
84343,"HZ","03","23","643a","CDI","O","C","ct_9",1377,"tr_2"
84347,"GZ","71","13","463b","CDI","O","C","ct_9",1433,"tr_1"
84374,"FZ","79","79","477a","CDI","O","C","ct_9",1820,"tr_3"
84387,"GZ","74","74","543g","CDI","O","C","ct_9",1930,"tr_2"
84403,"QA","29","29","526c","CDI","O","P","ct_8",1144,"tr_5"
84418,"KZ","59","75","467c","CDI","O","N","ct_9",780,"tr_6"
84425,"HZ","60","60","641b","CDI","O","C",NA,166,NA
84429,"QB","91","91","561f","CDI","O","C","ct_9",1910,"tr_3"
84436,"QB","21","21","563a","CDI","O","N","ct_7",274,"tr_0"
84441,"QB","29","29","563b","CDI","O","P","ct_8",1661,"tr_3"
84448,"TZ","74","74","563c","CDI","O","C",NA,339,NA
84449,"QA","86","86","526a","AUT","O","C","ct_3",1818,"tr_6"
84450,"PZ","31","31","421b","AUT","O","C","ct_2",1820,"tr_3"
84451,"QB","71","71","525d","CDI","O","P","ct_8",1140,"tr_2"
84460,"HZ","34","34","451a","CDI","O","P","ct_9",1582,"tr_3"
84464,"QB","51","55","434b","CDI","O","C","ct_3",1167,"tr_3"
84479,"FZ","45","45","543g","CDI","O","C","ct_9",1820,"tr_2"
84489,"MA","83","13","386b","CDI","O","C","ct_9",1476,"tr_0"
84500,"PZ","13","13","422c","CDI","O","C",NA,152,NA
84508,"FZ","69","69","461f","CDI","O","C","ct_9",1442,"tr_6"
84513,"PZ","75","75","341a","CDI","O","C","ct_8",1820,"tr_4"
84514,"CH","89","21","626a","CDI","O","C","ct_9",1629,"tr_3"
84515,"JB","75","92","463d","CDI","O","C","ct_9",1820,"tr_5"
84523,"MA","13","13","386b","CDI","O","C","ct_9",1825,"tr_6"
84540,"PZ","83","83","341a","CDI","O","C","ct_8",1820,"tr_4"
84564,"GZ","69","69","628a","CDI","O","C","ct_9",928,"tr_4"
84570,"QA","59","62","431a","CDI","O","C","ct_9",1820,"tr_6"
84571,"CC","68","68","676c","CDI","O","C","ct_9",1827,"tr_3"
84574,"HZ","06","06","546b","CDI","O","C","ct_9",659,"tr_2"
84585,"QA","62","62","526b","CDI","O","C","ct_9",1507,"tr_3"
84588,"TZ","73","38","563c","CDI","O","C",NA,172,NA
84601,"TZ","92","92","563a","CDI","O","N","ct_7",760,"tr_1"
84602,"QA",NA,NA,"526a","CDI","O","C","ct_3",1888,"tr_6"
84604,"NZ","01","69","554b","CDD","O","C","ct_9",921,"tr_1"
84605,"QA","69","69","526a","CDI","O","C","ct_9",1841,"tr_5"
84615,"QA","62","62","526a","CDI","O","P","ct_8",1401,"tr_3"
84618,"GZ","33","13","463c","CDI","O","C","ct_9",1820,"tr_1"
84632,"QB","49","06","431f","CDI","O","N","ct_9",1820,"tr_4"
84633,"CA","59","59","625f","CDI","O","C","ct_9",1842,"tr_2"
84642,"CK","60","60","623e","CDI","O","C","ct_9",923,"tr_4"
84646,"QB","91","78","526a","CDI","O","C","ct_9",2543,"tr_5"
84653,"QA","91","75","526a","CDI","O","C","ct_8",304,"tr_6"
84659,"GZ","24","24","487a","CDI","O","C","ct_9",1768,"tr_4"
84662,"QB","33","33","525d","CDI","O","C","ct_8",1532,"tr_4"
84666,"TZ","86","86","563c","CDI","O","N","ct_7",1257,"tr_0"
84674,"QB","61","61","563a","CDI","O","N","ct_7",2126,"tr_1"
84678,"OZ","59","59","451g","CDI","O","C",NA,152,NA
84690,"HZ","62","77","641a","CDI","O","C","ct_9",2180,"tr_1"
84691,"QB","38","38","563b","CDI","O","C",NA,468,NA
84692,"NZ","51","51","564a","CDI","O","C",NA,188,"tr_4"
84698,"CK","37","37","474b","CDI","O","C","ct_9",1431,"tr_3"
84700,"QB","25","90","526d","CDI","O","C","ct_8",1729,"tr_5"
84703,"IZ","85","34","561e","TOA","O","P","ct_9",479,"tr_2"
84704,"NZ","68","67","534a","CDI","O","C","ct_9",574,"tr_4"
84720,"KZ","18","45","461d","CDI","O","C","ct_8",1820,"tr_3"
84727,"FZ",NA,NA,"461c","CDI","O","C","ct_9",1820,"tr_3"
84729,"OZ","78","92","451e","CDI","O","P","ct_1",1456,"tr_5"
84730,"GZ","32","32","552a","CDI","O","C","ct_9",1911,"tr_3"
84734,"CG","45","45","625c","CDI","O","C","ct_9",1764,"tr_3"
84738,"QB","44","44","561d","CDI","O","P","ct_8",1439,"tr_4"
84740,"QA","77","77","526a","CDI","O","C","ct_8",1681,"tr_6"
84780,"HZ","11","11","466c","CDI","O","C","ct_9",1636,"tr_5"
84791,"QB","64","64","525d","CDI","O","P","ct_8",877,"tr_3"
84796,"SZ","54","54","373d","CDI","O","C","ct_8",1820,"tr_2"
84818,"QB","73","73","526d","CDI","O","P","ct_8",1456,"tr_4"
84819,"GZ","69","69","684a","CDI","O","C","ct_9",250,"tr_3"
84821,"RZ","38","38","423b","CDI","O","C","ct_8",1157,"tr_1"
84823,"PZ","59","59","423a","CDI","O","C","ct_6",394,"tr_1"
84824,"GZ","29","29","526b","CDI","O","C","ct_9",1744,"tr_1"
84828,"QB","75","75","526a","CDI","O","C","ct_9",788,"tr_3"
84830,"KZ","72","72","526b","CDI","O","P","ct_9",1112,"tr_1"
84831,"CJ","74","74","473a","CDI","O","C","ct_9",1044,"tr_6"
84832,"MA","37","37","461c","CDI","O","C","ct_9",1669,"tr_3"
84861,"HZ","12","12","641a","CDI","O","C","ct_9",2101,"tr_3"
84862,"HZ","69","69","641b","CDI","O","C",NA,217,NA
84866,"CM","13","13","486e","CDI","O","C","ct_9",390,"tr_5"
84886,"FZ","94","94","382d","CDI","O","C","ct_9",1820,"tr_3"
84894,"OZ","92","92","332b","CDI","O","C","ct_2",1820,"tr_4"
84898,"CK","45","45","628c","CDI","O","C","ct_9",607,"tr_5"
84902,"GZ","35","35","676c","CDI","O","C","ct_9",1820,"tr_3"
84905,"CM","27","14","478a","CDI","O","C","ct_9",779,"tr_5"
84906,"QB","08","08","434d","CDI","O","C","ct_8",1732,"tr_1"
84907,"MA",NA,"92","373b","CDI","O","C","ct_9",1820,"tr_5"
